Time_Series,AUSTRALIAN_DOLLAR/US$,EURO/US$,UK_POUND/US$,CANADIAN_DOLLAR/US$,US$
2001-09-27,2.0551,1.0892,0.6787,1.5791,1.0000
2001-09-28,2.0218,1.0990,0.6807,1.5797,1.0000
2001-10-01,2.0313,1.0918,0.6764,1.5794,1.0000
2001-10-02,2.0190,1.0930,0.6841,1.5696,1.0000
2001-10-03,2.0117,1.0892,0.6777,1.5688,1.0000
2001-10-04,2.0101,1.0940,0.6769,1.568,1.0000
2001-10-05,1.9763,1.0908,0.6759,1.5626,1.0000
2001-10-09,1.9964,1.0929,0.6847,1.5638,1.0000
2001-10-10,1.9936,1.0967,0.6901,1.5679,1.0000
2001-10-11,2.0060,1.1101,0.6937,1.568,1.0000
2001-10-12,1.9940,1.1016,0.6888,1.5659,1.0000
2001-10-15,1.9474,1.1017,0.6911,1.5582,1.0000
2001-10-16,1.9470,1.0996,0.6907,1.5621,1.0000
2001-10-17,1.9459,1.1031,0.6894,1.5687,1.0000
2001-10-18,1.9658,1.1080,0.6925,1.5763,1.0000
2001-10-19,1.9685,1.1127,0.6958,1.5756,1.0000
2001-10-22,1.9712,1.1228,0.7010,1.5787,1.0000
2001-10-23,1.9658,1.1245,0.7035,1.5723,1.0000
2001-10-24,1.9701,1.1204,0.7011,1.5745,1.0000
2001-10-25,1.9814,1.1154,0.6990,1.5775,1.0000
2001-10-26,1.9932,1.1210,0.6970,1.575,1.0000
2001-10-29,1.9778,1.1066,0.6885,1.575,1.0000
2001-10-30,1.9771,1.1038,0.6875,1.5785,1.0000
2001-10-31,1.9881,1.1120,0.6880,1.5905,1.0000
2001-11-01,1.9662,1.1057,0.6840,1.5913,1.0000
2001-11-02,1.9697,1.1066,0.6842,1.5925,1.0000
2001-11-05,1.9701,1.1157,0.6863,1.5958,1.0000
2001-11-06,1.9489,1.1142,0.6854,1.5938,1.0000
2001-11-07,1.9410,1.1112,0.6826,1.5935,1.0000
2001-11-08,1.9429,1.1223,0.6878,1.598,1.0000
2001-11-09,1.9436,1.1192,0.6862,1.6023,1.0000
2001-11-13,1.9234,1.1349,0.6932,1.5982,1.0000
2001-11-14,1.9283,1.1326,0.6930,1.5923,1.0000
2001-11-15,1.9305,1.1347,0.6988,1.587,1.0000
2001-11-16,1.9220,1.1301,0.7004,1.587,1.0000
2001-11-19,1.9212,1.1388,0.7089,1.5849,1.0000
2001-11-20,1.9275,1.1322,0.7052,1.5933,1.0000
2001-11-21,1.9372,1.1388,0.7065,1.6018,1.0000
2001-11-23,1.9342,1.1403,0.7095,1.5981,1.0000
2001-11-26,1.9268,1.1349,0.7080,1.6005,1.0000
2001-11-27,1.9168,1.1348,0.7074,1.5948,1.0000
2001-11-28,1.9183,1.1283,0.7025,1.5853,1.0000
2001-11-29,1.9320,1.1263,0.7026,1.5828,1.0000
2001-11-30,1.9220,1.1163,0.7015,1.5717,1.0000
2001-12-03,1.9294,1.1240,0.7034,1.5762,1.0000
2001-12-04,1.9399,1.1238,0.7034,1.5729,1.0000
2001-12-05,1.9342,1.1292,0.7060,1.5716,1.0000
2001-12-06,1.9298,1.1216,0.7018,1.5767,1.0000
2001-12-07,1.9395,1.1230,0.6986,1.5725,1.0000
2001-12-10,1.9417,1.1256,0.6973,1.5787,1.0000
2001-12-11,1.9425,1.1231,0.6961,1.5781,1.0000
2001-12-12,1.9227,1.1179,0.6925,1.5654,1.0000
2001-12-13,1.9309,1.1141,0.6919,1.5675,1.0000
2001-12-14,1.9283,1.1057,0.6874,1.5635,1.0000
2001-12-17,1.9320,1.1062,0.6855,1.5646,1.0000
2001-12-18,1.9391,1.1088,0.6866,1.5729,1.0000
2001-12-19,1.9486,1.1115,0.6893,1.5743,1.0000
2001-12-20,1.9814,1.1146,0.6914,1.5782,1.0000
2001-12-21,1.9704,1.1282,0.6952,1.585,1.0000
2001-12-24,1.9662,1.1399,0.6952,1.5945,1.0000
2001-12-26,1.9685,1.1392,0.6901,1.599,1.0000
2001-12-27,1.9704,1.1308,0.6878,1.5954,1.0000
2001-12-28,1.9562,1.1335,0.6908,1.5956,1.0000
2001-12-31,1.9543,1.1235,0.6876,1.5925,1.0000
2002-01-02,1.9436,1.1073,0.6920,1.5974,1.0000
2002-01-03,1.9433,1.1121,0.6944,1.597,1.0000
2002-01-04,1.9253,1.1178,0.6918,1.5977,1.0000
2002-01-07,1.9294,1.1197,0.6952,1.5981,1.0000
2002-01-08,1.9091,1.1204,0.6932,1.5949,1.0000
2002-01-09,1.9095,1.1259,0.6957,1.5965,1.0000
2002-01-10,1.9124,1.1204,0.6929,1.6012,1.0000
2002-01-11,1.9194,1.1230,0.6921,1.5975,1.0000
2002-01-14,1.9305,1.1192,0.6905,1.5974,1.0000
2002-01-15,1.9272,1.1220,0.6920,1.5899,1.0000
2002-01-16,1.9399,1.1320,0.6957,1.5945,1.0000
2002-01-17,1.9474,1.1364,0.6970,1.611,1.0000
2002-01-18,1.9417,1.1307,0.6961,1.6128,1.0000
2002-01-22,1.9283,1.1315,0.6995,1.6084,1.0000
2002-01-23,1.9238,1.1317,0.7006,1.604,1.0000
2002-01-24,1.9249,1.1387,0.7028,1.602,1.0000
2002-01-25,1.9354,1.1554,0.7094,1.6083,1.0000
2002-01-28,1.9357,1.1621,0.7105,1.6126,1.0000
2002-01-29,1.9455,1.1570,0.7076,1.5903,1.0000
2002-01-30,1.9763,1.1563,0.7062,1.591,1.0000
2002-01-31,1.9716,1.1636,0.7082,1.5915,1.0000
2002-02-01,1.9685,1.1610,0.7063,1.5908,1.0000
2002-02-04,1.9589,1.1514,0.7044,1.5919,1.0000
2002-02-05,1.9658,1.1531,0.7057,1.5985,1.0000
2002-02-06,1.9631,1.1504,0.7073,1.6042,1.0000
2002-02-07,1.9724,1.1507,0.7084,1.6037,1.0000
2002-02-08,1.9592,1.1459,0.7054,1.597,1.0000
2002-02-11,1.9512,1.1392,0.7024,1.5895,1.0000
2002-02-12,1.9658,1.1405,0.6982,1.5919,1.0000
2002-02-13,1.9658,1.1455,0.6994,1.591,1.0000
2002-02-14,1.9354,1.1477,0.7000,1.5919,1.0000
2002-02-15,1.9354,1.1455,0.6986,1.5908,1.0000
2002-02-19,1.9316,1.1410,0.6992,1.5885,1.0000
2002-02-20,1.9339,1.1488,0.7008,1.5905,1.0000
2002-02-21,1.9346,1.1478,0.7016,1.5914,1.0000
2002-02-22,1.9482,1.1419,0.6993,1.5945,1.0000
2002-02-25,1.9486,1.1477,0.7011,1.601,1.0000
2002-02-26,1.9433,1.1518,0.7030,1.6112,1.0000
2002-02-27,1.9387,1.1571,0.7060,1.6084,1.0000
2002-02-28,1.9354,1.1550,0.7078,1.6049,1.0000
2002-03-01,1.9316,1.1558,0.7047,1.5955,1.0000
2002-03-04,1.9223,1.1488,0.7028,1.59,1.0000
2002-03-05,1.9205,1.1496,0.7036,1.5905,1.0000
2002-03-06,1.9172,1.1400,0.7023,1.5835,1.0000
2002-03-07,1.9037,1.1370,0.7020,1.5823,1.0000
2002-03-08,1.9102,1.1426,0.7029,1.5857,1.0000
2002-03-11,1.9186,1.1405,0.7032,1.5843,1.0000
2002-03-12,1.9209,1.1417,0.7069,1.5858,1.0000
2002-03-13,1.9231,1.1403,0.7064,1.5935,1.0000
2002-03-14,1.9124,1.1343,0.7042,1.5943,1.0000
2002-03-15,1.9022,1.1334,0.7023,1.5863,1.0000
2002-03-18,1.9066,1.1330,0.7015,1.588,1.0000
2002-03-19,1.9102,1.1357,0.7036,1.5842,1.0000
2002-03-20,1.8839,1.1317,0.7013,1.5793,1.0000
2002-03-21,1.8790,1.1317,0.6999,1.5808,1.0000
2002-03-22,1.8776,1.1375,0.7011,1.5767,1.0000
2002-03-25,1.8850,1.1405,0.7015,1.5858,1.0000
2002-03-26,1.8914,1.1406,0.7008,1.5925,1.0000
2002-03-27,1.8957,1.1460,0.7023,1.5938,1.0000
2002-03-28,1.8741,1.1480,0.7021,1.594,1.0000
2002-03-29,1.8751,1.1472,0.7018,1.5958,1.0000
2002-04-01,1.8702,1.1356,0.6941,1.5995,1.0000
2002-04-02,1.8702,1.1387,0.6965,1.5934,1.0000
2002-04-03,1.8818,1.1358,0.6969,1.589,1.0000
2002-04-04,1.8850,1.1391,0.6969,1.593,1.0000
2002-04-05,1.8847,1.1357,0.6969,1.59,1.0000
2002-04-08,1.8975,1.1429,0.6988,1.5941,1.0000
2002-04-09,1.8961,1.1373,0.6971,1.5964,1.0000
2002-04-10,1.8857,1.1371,0.6961,1.593,1.0000
2002-04-11,1.8720,1.1326,0.6953,1.5879,1.0000
2002-04-12,1.8737,1.1374,0.6958,1.5879,1.0000
2002-04-15,1.8822,1.1361,0.6958,1.5892,1.0000
2002-04-16,1.8797,1.1325,0.6946,1.5798,1.0000
2002-04-17,1.8622,1.1255,0.6926,1.5745,1.0000
2002-04-18,1.8563,1.1238,0.6907,1.5747,1.0000
2002-04-19,1.8553,1.1245,0.6910,1.5723,1.0000
2002-04-22,1.8553,1.1265,0.6902,1.573,1.0000
2002-04-23,1.8546,1.1240,0.6903,1.5753,1.0000
2002-04-24,1.8437,1.1217,0.6906,1.5685,1.0000
2002-04-25,1.8376,1.1138,0.6878,1.5636,1.0000
2002-04-26,1.8426,1.1136,0.6875,1.5632,1.0000
2002-04-29,1.8587,1.1077,0.6853,1.5663,1.0000
2002-04-30,1.8615,1.1109,0.6866,1.5681,1.0000
2002-05-01,1.8563,1.1035,0.6839,1.5579,1.0000
2002-05-02,1.8639,1.1072,0.6828,1.5621,1.0000
2002-05-03,1.8584,1.0949,0.6819,1.565,1.0000
2002-05-06,1.8543,1.0910,0.6814,1.5685,1.0000
2002-05-07,1.8481,1.0931,0.6814,1.5705,1.0000
2002-05-08,1.8553,1.1062,0.6881,1.5708,1.0000
2002-05-09,1.8437,1.1004,0.6856,1.5687,1.0000
2002-05-10,1.8365,1.0970,0.6847,1.5575,1.0000
2002-05-13,1.8315,1.0981,0.6855,1.5585,1.0000
2002-05-14,1.8308,1.1084,0.6909,1.559,1.0000
2002-05-15,1.8248,1.1020,0.6869,1.5563,1.0000
2002-05-16,1.8208,1.0983,0.6865,1.555,1.0000
2002-05-17,1.8109,1.0862,0.6848,1.542,1.0000
2002-05-20,1.8103,1.0854,0.6855,1.5415,1.0000
2002-05-21,1.8008,1.0880,0.6864,1.5387,1.0000
2002-05-22,1.7908,1.0793,0.6854,1.5361,1.0000
2002-05-23,1.7905,1.0831,0.6875,1.5338,1.0000
2002-05-24,1.7992,1.0846,0.6860,1.535,1.0000
2002-05-28,1.7809,1.0770,0.6841,1.5305,1.0000
2002-05-29,1.7778,1.0738,0.6849,1.5345,1.0000
2002-05-30,1.7715,1.0669,0.6824,1.534,1.0000
2002-05-31,1.7668,1.0708,0.6838,1.5275,1.0000
2002-06-03,1.7501,1.0650,0.6839,1.5282,1.0000
2002-06-04,1.7409,1.0611,0.6847,1.5284,1.0000
2002-06-05,1.7476,1.0648,0.6862,1.535,1.0000
2002-06-06,1.7397,1.0574,0.6853,1.5325,1.0000
2002-06-07,1.7510,1.0583,0.6847,1.5321,1.0000
2002-06-10,1.7565,1.0586,0.6845,1.5385,1.0000
2002-06-11,1.7596,1.0588,0.6809,1.5383,1.0000
2002-06-12,1.7498,1.0556,0.6800,1.5365,1.0000
2002-06-13,1.7581,1.0593,0.6799,1.5398,1.0000
2002-06-14,1.7848,1.0584,0.6787,1.5499,1.0000
2002-06-17,1.7912,1.0591,0.6765,1.5474,1.0000
2002-06-18,1.7800,1.0545,0.6726,1.5443,1.0000
2002-06-19,1.7683,1.0478,0.6724,1.5415,1.0000
2002-06-20,1.7516,1.0367,0.6675,1.5319,1.0000
2002-06-21,1.7413,1.0304,0.6672,1.5232,1.0000
2002-06-24,1.7431,1.0219,0.6642,1.5166,1.0000
2002-06-25,1.7596,1.0318,0.6667,1.5218,1.0000
2002-06-26,1.7813,1.0178,0.6572,1.5211,1.0000
2002-06-27,1.7730,1.0116,0.6542,1.5108,1.0000
2002-06-28,1.7768,1.0146,0.6560,1.519,1.0000
2002-07-01,1.7809,1.0108,0.6533,1.519,1.0000
2002-07-02,1.7784,1.0163,0.6536,1.5263,1.0000
2002-07-03,1.7848,1.0187,0.6550,1.529,1.0000
2002-07-05,1.7960,1.0277,0.6576,1.5247,1.0000
2002-07-08,1.7718,1.0133,0.6516,1.5208,1.0000
2002-07-09,1.7581,1.0062,0.6466,1.5145,1.0000
2002-07-10,1.7630,1.0111,0.6459,1.5203,1.0000
2002-07-11,1.7879,1.0074,0.6433,1.5223,1.0000
2002-07-12,1.7873,1.0097,0.6452,1.5299,1.0000
2002-07-15,1.7860,0.9929,0.6387,1.5365,1.0000
2002-07-16,1.7912,0.9914,0.6372,1.5347,1.0000
2002-07-17,1.8129,0.9923,0.6377,1.5399,1.0000
2002-07-18,1.8116,0.9933,0.6376,1.544,1.0000
2002-07-19,1.8002,0.9846,0.6335,1.5386,1.0000
2002-07-22,1.8126,0.9903,0.6329,1.5562,1.0000
2002-07-23,1.8335,1.0067,0.6387,1.5779,1.0000
2002-07-24,1.8501,1.0055,0.6351,1.5765,1.0000
2002-07-25,1.8464,1.0003,0.6348,1.5725,1.0000
2002-07-26,1.8622,1.0119,0.6396,1.588,1.0000
2002-07-29,1.8484,1.0226,0.6423,1.5725,1.0000
2002-07-30,1.8365,1.0122,0.6359,1.5735,1.0000
2002-07-31,1.8365,1.0208,0.6400,1.5845,1.0000
2002-08-01,1.8563,1.0160,0.6419,1.5867,1.0000
2002-08-02,1.8532,1.0119,0.6366,1.5885,1.0000
2002-08-05,1.8896,1.0156,0.6384,1.5963,1.0000
2002-08-06,1.8939,1.0373,0.6501,1.5935,1.0000
2002-08-07,1.8646,1.0269,0.6513,1.5807,1.0000
2002-08-08,1.8758,1.0359,0.6545,1.5818,1.0000
2002-08-09,1.8678,1.0294,0.6564,1.5725,1.0000
2002-08-12,1.8546,1.0227,0.6529,1.5739,1.0000
2002-08-13,1.8584,1.0218,0.6532,1.5658,1.0000
2002-08-14,1.8605,1.0135,0.6476,1.5657,1.0000
2002-08-15,1.8372,1.0187,0.6510,1.5583,1.0000
2002-08-16,1.8382,1.0167,0.6505,1.5609,1.0000
2002-08-19,1.8443,1.0230,0.6548,1.5715,1.0000
2002-08-20,1.8302,1.0226,0.6551,1.5716,1.0000
2002-08-21,1.8369,1.0208,0.6538,1.5586,1.0000
2002-08-22,1.8525,1.0312,0.6582,1.5566,1.0000
2002-08-23,1.8406,1.0282,0.6572,1.5563,1.0000
2002-08-26,1.8376,1.0276,0.6563,1.5575,1.0000
2002-08-27,1.8070,1.0190,0.6534,1.5523,1.0000
2002-08-28,1.8149,1.0183,0.6509,1.5599,1.0000
2002-08-29,1.8126,1.0174,0.6458,1.5598,1.0000
2002-08-30,1.8198,1.0198,0.6462,1.5585,1.0000
2002-09-03,1.8298,1.0041,0.6400,1.5545,1.0000
2002-09-04,1.8372,1.0078,0.6393,1.5663,1.0000
2002-09-05,1.8454,1.0090,0.6386,1.5672,1.0000
2002-09-06,1.8292,1.0160,0.6411,1.5637,1.0000
2002-09-09,1.8292,1.0186,0.6416,1.5662,1.0000
2002-09-10,1.8288,1.0254,0.6433,1.5737,1.0000
2002-09-11,1.8262,1.0284,0.6455,1.577,1.0000
2002-09-12,1.8123,1.0245,0.6431,1.5848,1.0000
2002-09-13,1.8169,1.0264,0.6416,1.5858,1.0000
2002-09-16,1.8225,1.0285,0.6477,1.583,1.0000
2002-09-17,1.8268,1.0325,0.6518,1.5791,1.0000
2002-09-18,1.8232,1.0216,0.6441,1.5835,1.0000
2002-09-19,1.8149,1.0186,0.6433,1.5727,1.0000
2002-09-20,1.8302,1.0164,0.6428,1.573,1.0000
2002-09-23,1.8359,1.0181,0.6421,1.5845,1.0000
2002-09-24,1.8365,1.0188,0.6425,1.5856,1.0000
2002-09-25,1.8365,1.0207,0.6400,1.5812,1.0000
2002-09-26,1.8372,1.0251,0.6425,1.5769,1.0000
2002-09-27,1.8382,1.0233,0.6432,1.5777,1.0000
2002-09-30,1.8420,1.0122,0.6369,1.5863,1.0000
2002-10-01,1.8443,1.0143,0.6366,1.5863,1.0000
2002-10-02,1.8376,1.0161,0.6388,1.5855,1.0000
2002-10-03,1.8298,1.0131,0.6368,1.5903,1.0000
2002-10-04,1.8312,1.0182,0.6373,1.5943,1.0000
2002-10-07,1.8192,1.0187,0.6393,1.5922,1.0000
2002-10-08,1.8282,1.0208,0.6423,1.5935,1.0000
2002-10-09,1.8232,1.0134,0.6412,1.5933,1.0000
2002-10-10,1.8272,1.0141,0.6400,1.5916,1.0000
2002-10-11,1.8232,1.0148,0.6408,1.5888,1.0000
2002-10-15,1.8292,1.0194,0.6434,1.5857,1.0000
2002-10-16,1.8225,1.0179,0.6434,1.584,1.0000
2002-10-17,1.8182,1.0290,0.6441,1.5725,1.0000
2002-10-18,1.8188,1.0301,0.6468,1.5723,1.0000
2002-10-21,1.8083,1.0275,0.6486,1.5682,1.0000
2002-10-22,1.8093,1.0223,0.6467,1.568,1.0000
2002-10-23,1.8096,1.0233,0.6452,1.5685,1.0000
2002-10-24,1.8018,1.0265,0.6461,1.561,1.0000
2002-10-25,1.8034,1.0239,0.6438,1.5676,1.0000
2002-10-28,1.7905,1.0160,0.6409,1.5607,1.0000
2002-10-29,1.7982,1.0151,0.6416,1.5632,1.0000
2002-10-30,1.8090,1.0168,0.6423,1.5677,1.0000
2002-10-31,1.8025,1.0120,0.6398,1.561,1.0000
2002-11-01,1.7873,1.0029,0.6395,1.558,1.0000
2002-11-04,1.7825,1.0047,0.6433,1.5562,1.0000
2002-11-05,1.7809,1.0006,0.6400,1.5563,1.0000
2002-11-06,1.7809,1.0026,0.6414,1.5586,1.0000
2002-11-07,1.7668,0.9909,0.6331,1.5528,1.0000
2002-11-08,1.7674,0.9863,0.6283,1.5644,1.0000
2002-11-12,1.7825,0.9896,0.6298,1.5739,1.0000
2002-11-13,1.7864,0.9940,0.6309,1.5765,1.0000
2002-11-14,1.7775,0.9966,0.6334,1.5748,1.0000
2002-11-15,1.7768,0.9919,0.6333,1.5815,1.0000
2002-11-18,1.7746,0.9918,0.6333,1.5903,1.0000
2002-11-19,1.7912,0.9894,0.6297,1.5853,1.0000
2002-11-20,1.7873,0.9976,0.6349,1.584,1.0000
2002-11-21,1.7787,1.0016,0.6348,1.5783,1.0000
2002-11-22,1.7737,1.0034,0.6338,1.5804,1.0000
2002-11-25,1.7889,1.0063,0.6383,1.5735,1.0000
2002-11-26,1.7867,1.0088,0.6458,1.572,1.0000
2002-11-27,1.7976,1.0106,0.6477,1.575,1.0000
2002-11-29,1.7854,1.0068,0.6430,1.5658,1.0000
2002-12-02,1.7886,1.0074,0.6429,1.5595,1.0000
2002-12-03,1.7892,1.0032,0.6375,1.5573,1.0000
2002-12-04,1.7844,1.0001,0.6377,1.5579,1.0000
2002-12-05,1.7813,1.0011,0.6366,1.5612,1.0000
2002-12-06,1.7848,0.9920,0.6357,1.566,1.0000
2002-12-09,1.7762,0.9913,0.6335,1.5615,1.0000
2002-12-10,1.7873,0.9928,0.6370,1.5612,1.0000
2002-12-11,1.7835,0.9918,0.6352,1.5562,1.0000
2002-12-12,1.7696,0.9815,0.6329,1.555,1.0000
2002-12-13,1.7712,0.9779,0.6291,1.5603,1.0000
2002-12-16,1.7668,0.9794,0.6287,1.5627,1.0000
2002-12-17,1.7668,0.9740,0.6264,1.551,1.0000
2002-12-18,1.7699,0.9752,0.6250,1.5538,1.0000
2002-12-19,1.7699,0.9788,0.6255,1.5478,1.0000
2002-12-20,1.7800,0.9739,0.6244,1.5525,1.0000
2002-12-23,1.7816,0.9788,0.6301,1.5508,1.0000
2002-12-24,1.7762,0.9704,0.6266,1.5482,1.0000
2002-12-26,1.7771,0.9654,0.6259,1.5532,1.0000
2002-12-27,1.7832,0.9605,0.6241,1.5683,1.0000
2002-12-30,1.7743,0.9560,0.6233,1.5792,1.0000
2002-12-31,1.7778,0.9537,0.6213,1.58,1.0000
2003-01-02,1.7765,0.9652,0.6260,1.575,1.0000
2003-01-03,1.7683,0.9599,0.6232,1.5665,1.0000
2003-01-06,1.7355,0.9552,0.6219,1.5598,1.0000
2003-01-07,1.7382,0.9598,0.6229,1.559,1.0000
2003-01-08,1.7394,0.9572,0.6225,1.5613,1.0000
2003-01-09,1.7346,0.9554,0.6236,1.5541,1.0000
2003-01-10,1.7182,0.9492,0.6219,1.5502,1.0000
2003-01-13,1.7144,0.9492,0.6238,1.5423,1.0000
2003-01-14,1.7147,0.9460,0.6223,1.5396,1.0000
2003-01-15,1.7100,0.9455,0.6239,1.5353,1.0000
2003-01-16,1.7036,0.9462,0.6222,1.5366,1.0000
2003-01-17,1.6923,0.9381,0.6183,1.5355,1.0000
2003-01-21,1.7044,0.9366,0.6202,1.5332,1.0000
2003-01-22,1.7059,0.9321,0.6187,1.5324,1.0000
2003-01-23,1.6926,0.9288,0.6160,1.524,1.0000
2003-01-24,1.6886,0.9238,0.6127,1.522,1.0000
2003-01-27,1.6961,0.9227,0.6116,1.5246,1.0000
2003-01-28,1.6987,0.9231,0.6098,1.5359,1.0000
2003-01-29,1.6926,0.9207,0.6076,1.5235,1.0000
2003-01-30,1.7030,0.9280,0.6067,1.531,1.0000
2003-01-31,1.7065,0.9312,0.6080,1.5286,1.0000
2003-02-03,1.7114,0.9293,0.6096,1.5207,1.0000
2003-02-04,1.6932,0.9195,0.6068,1.5146,1.0000
2003-02-05,1.6943,0.9223,0.6077,1.5195,1.0000
2003-02-06,1.6920,0.9235,0.6115,1.5213,1.0000
2003-02-07,1.6941,0.9258,0.6141,1.5215,1.0000
2003-02-10,1.6966,0.9311,0.6144,1.5315,1.0000
2003-02-11,1.6969,0.9305,0.6176,1.5303,1.0000
2003-02-12,1.6949,0.9332,0.6190,1.529,1.0000
2003-02-13,1.6779,0.9230,0.6169,1.5199,1.0000
2003-02-14,1.6889,0.9260,0.6209,1.5191,1.0000
2003-02-18,1.6915,0.9339,0.6281,1.515,1.0000
2003-02-19,1.6827,0.9308,0.6267,1.514,1.0000
2003-02-20,1.6708,0.9241,0.6279,1.5047,1.0000
2003-02-21,1.6745,0.9270,0.6304,1.5052,1.0000
2003-02-24,1.6510,0.9274,0.6305,1.4944,1.0000
2003-02-25,1.6521,0.9275,0.6358,1.4928,1.0000
2003-02-26,1.6461,0.9262,0.6327,1.4939,1.0000
2003-02-27,1.6518,0.9291,0.6330,1.4954,1.0000
2003-02-28,1.6461,0.9277,0.6354,1.488,1.0000
2003-03-03,1.6297,0.9229,0.6347,1.4853,1.0000
2003-03-04,1.6295,0.9189,0.6321,1.4775,1.0000
2003-03-05,1.6231,0.9118,0.6249,1.4727,1.0000
2003-03-06,1.6281,0.9093,0.6231,1.4714,1.0000
2003-03-07,1.6295,0.9079,0.6242,1.4665,1.0000
2003-03-10,1.6242,0.9040,0.6247,1.4659,1.0000
2003-03-11,1.6556,0.9068,0.6235,1.4725,1.0000
2003-03-12,1.6781,0.9072,0.6200,1.4728,1.0000
2003-03-13,1.6832,0.9200,0.6228,1.4855,1.0000
2003-03-14,1.6762,0.9324,0.6321,1.4822,1.0000
2003-03-17,1.6886,0.9429,0.6377,1.4835,1.0000
2003-03-18,1.6872,0.9413,0.6400,1.4788,1.0000
2003-03-19,1.6912,0.9443,0.6391,1.4804,1.0000
2003-03-20,1.6849,0.9422,0.6382,1.4788,1.0000
2003-03-21,1.6935,0.9483,0.6386,1.4905,1.0000
2003-03-24,1.6815,0.9395,0.6350,1.4805,1.0000
2003-03-25,1.6756,0.9369,0.6367,1.477,1.0000
2003-03-26,1.6745,0.9366,0.6352,1.4711,1.0000
2003-03-27,1.6667,0.9339,0.6379,1.4673,1.0000
2003-03-28,1.6658,0.9292,0.6380,1.468,1.0000
2003-03-31,1.6543,0.9174,0.6333,1.4695,1.0000
2003-04-01,1.6543,0.9171,0.6342,1.4729,1.0000
2003-04-02,1.6675,0.9289,0.6386,1.4762,1.0000
2003-04-03,1.6678,0.9314,0.6362,1.476,1.0000
2003-04-04,1.6639,0.9336,0.6411,1.472,1.0000
2003-04-07,1.6750,0.9415,0.6452,1.4843,1.0000
2003-04-08,1.6656,0.9360,0.6449,1.4677,1.0000
2003-04-09,1.6578,0.9327,0.6426,1.4678,1.0000
2003-04-10,1.6499,0.9257,0.6362,1.457,1.0000
2003-04-11,1.6537,0.9301,0.6364,1.4519,1.0000
2003-04-14,1.6581,0.9282,0.6364,1.4533,1.0000
2003-04-15,1.6513,0.9258,0.6367,1.4515,1.0000
2003-04-16,1.6353,0.9198,0.6353,1.4563,1.0000
2003-04-17,1.6268,0.9168,0.6350,1.449,1.0000
2003-04-18,1.6276,0.9189,0.6356,1.45,1.0000
2003-04-21,1.6287,0.9211,0.6414,1.4547,1.0000
2003-04-22,1.6098,0.9119,0.6342,1.4473,1.0000
2003-04-23,1.6200,0.9133,0.6323,1.4512,1.0000
2003-04-24,1.6116,0.9059,0.6261,1.4579,1.0000
2003-04-25,1.6255,0.9058,0.6283,1.4535,1.0000
2003-04-28,1.6150,0.9092,0.6287,1.4504,1.0000
2003-04-29,1.6129,0.9083,0.6288,1.446,1.0000
2003-04-30,1.5969,0.8945,0.6250,1.4336,1.0000
2003-05-01,1.5828,0.8898,0.6210,1.4191,1.0000
2003-05-02,1.5878,0.8929,0.6242,1.4221,1.0000
2003-05-05,1.5765,0.8872,0.6227,1.4134,1.0000
2003-05-06,1.5667,0.8807,0.6196,1.4085,1.0000
2003-05-07,1.5718,0.8818,0.6277,1.401,1.0000
2003-05-08,1.5567,0.8731,0.6237,1.395,1.0000
2003-05-09,1.5509,0.8697,0.6232,1.393,1.0000
2003-05-12,1.5427,0.8653,0.6213,1.3885,1.0000
2003-05-13,1.5485,0.8696,0.6214,1.3898,1.0000
2003-05-14,1.5446,0.8697,0.6187,1.3786,1.0000
2003-05-15,1.5564,0.8728,0.6149,1.3757,1.0000
2003-05-16,1.5380,0.8664,0.6157,1.3672,1.0000
2003-05-19,1.5244,0.8557,0.6115,1.3604,1.0000
2003-05-20,1.5216,0.8558,0.6100,1.3446,1.0000
2003-05-21,1.5237,0.8542,0.6092,1.3498,1.0000
2003-05-22,1.5186,0.8547,0.6118,1.3679,1.0000
2003-05-23,1.5209,0.8485,0.6106,1.3783,1.0000
2003-05-27,1.5186,0.8437,0.6098,1.3754,1.0000
2003-05-28,1.5434,0.8516,0.6116,1.3867,1.0000
2003-05-29,1.5439,0.8450,0.6066,1.3769,1.0000
2003-05-30,1.5354,0.8499,0.6100,1.3712,1.0000
2003-06-02,1.5235,0.8515,0.6108,1.3696,1.0000
2003-06-03,1.5154,0.8546,0.6143,1.3768,1.0000
2003-06-04,1.5022,0.8541,0.6123,1.3575,1.0000
2003-06-05,1.4984,0.8425,0.6025,1.3404,1.0000
2003-06-06,1.5172,0.8551,0.6016,1.354,1.0000
2003-06-09,1.5191,0.8516,0.6078,1.3585,1.0000
2003-06-10,1.5232,0.8557,0.6052,1.3649,1.0000
2003-06-11,1.5056,0.8501,0.5997,1.3523,1.0000
2003-06-12,1.5033,0.8498,0.5994,1.3492,1.0000
2003-06-13,1.4990,0.8453,0.5997,1.3362,1.0000
2003-06-16,1.4979,0.8444,0.5947,1.3397,1.0000
2003-06-17,1.4888,0.8466,0.5938,1.3393,1.0000
2003-06-18,1.4861,0.8540,0.5953,1.3348,1.0000
2003-06-19,1.4934,0.8563,0.5974,1.3508,1.0000
2003-06-20,1.4981,0.8609,0.6008,1.359,1.0000
2003-06-23,1.5053,0.8660,0.5994,1.3561,1.0000
2003-06-24,1.5101,0.8697,0.6022,1.3614,1.0000
2003-06-25,1.4874,0.8627,0.5957,1.3428,1.0000
